date,usd_inr_rate,status,gold_usd,gold_inr,palladium_usd,palladium_inr,platinum_usd,platinum_inr,silver_usd,silver_inr
2018-10-18,73.685,OK,1225.4752,90299.14011200001,1072.2251,79006.9064935,826.7469,60918.8453265,14.5708,1073.649398
2018-10-19,73.422,OK,1226.4521,90048.5660862,1081.9818,79441.2677196,831.2483,61031.91268259999,14.6204,1073.4590088
2018-10-20,73.475,OK,1226.738,90134.57454999999,1083.4588,79607.13533,832.4939,61167.4893025,14.6342,1075.2478449999999
2018-10-21,73.475,OK,1227.1746,90166.653735,1084.4576,79680.52216,830.9927,61057.188632499994,14.6503,1076.4307924999998
2018-10-22,73.665,OK,1222.1054,90026.394291,1121.7679,82635.0323535,820.7418,60459.944697000006,14.5795,1073.9988675
2018-10-23,73.38,OK,1230.9056,90323.852928,1140.9924,83726.022312,831.4971,61015.257198,14.7483,1082.230254
2018-10-24,73.28,OK,1234.446,90460.20288,1126.4813,82548.54966399999,829.49,60785.027200000004,14.6769,1075.523232
2018-10-25,73.23,OK,1231.6636,90194.725428,1101.2246,80642.677458,824.7491,60396.376593,14.6295,1071.318285
2018-10-26,73.145,OK,1233.8063,90246.7618135,1106.0846,80904.55806699999,831.2483,60801.65690349999,14.6737,1073.3077865
2018-10-27,73.125,OK,1234.1261,90245.4710625,1107.6773,80998.9025625,832.4939,60876.1164375,14.7058,1075.361625
2018-10-28,73.135,OK,1232.9696,90173.231696,1106.7824,80944.53082400002,833.0279,60923.495466500004,14.6995,1075.0479325000001
2018-10-29,73.445,OK,1229.861,90327.141145,1089.9777,80053.41217649999,832.2445,61124.1973025,14.4775,1063.2999874999998
2018-10-30,73.58,OK,1222.5686,89956.597588,1075.7199,79151.470242,834.4111,61395.968738,14.4581,1063.826998
2018-10-31,74.06,OK,1215.6281,90029.417086,1080.2286,80001.73011599999,837.4929,62024.724174,14.2626,1056.288156
2018-11-01,73.105,OK,1232.9848,90137.353804,1094.4751,80011.60218550001,859.7639,62853.0399095,14.744,1077.86012
2018-11-02,72.91,OK,1232.848,89886.94768,1118.5557,81553.89608699999,868.244,63303.67004,14.7333,1074.2049029999998
2018-11-03,72.915,OK,1233.0304,89906.41161600001,1121.1139,81746.02001850001,869.4896,63398.83418400001,14.7435,1075.0223025
2018-11-04,72.915,OK,1234.3241,90000.74175150001,1117.9555,81515.7252825,870.4963,63472.23771450001,14.7544,1075.817076
2018-11-05,72.9,OK,1231.239,89757.32310000001,1135.4733,82776.00357000002,864.5882,63028.47978000001,14.6438,1067.53302
2018-11-06,73.005,OK,1227.0691,89582.17964549999,1116.8817,81537.94850849999,868.6814,63418.085607,14.5396,1061.4634979999998
2018-11-07,72.425,OK,1225.7756,88776.79783,1135.5249,82240.39088249998,872.7907,63211.8664475,14.5691,1055.1670675
2018-11-08,72.6,OK,1223.5559,88830.15834,1126.5448,81787.15247999999,864.0429,62729.51454,14.4285,1047.5091
2018-11-09,72.675,OK,1209.3507,87889.56212249999,1116.8692,81168.46911,851.2377,61863.6998475,14.156,1028.7873
2018-11-10,72.48,OK,1209.4092,87657.978816,1117.4433,80992.29038399999,853.4899,61860.947952,14.1565,1026.06312
2018-11-11,72.48,OK,1210.7417,87754.55841600001,1116.0963,80894.659824,854.9858,61969.370784000006,14.188,1028.34624
2018-11-12,72.925,OK,1201.5909,87626.01638249999,1098.9856,80143.52488,841.843,61391.400774999995,14.0051,1021.3219175
2018-11-13,72.335,OK,1202.8194,87005.941299,1112.2357,80453.56935949999,837.7244,60596.79447399999,14.0168,1013.9052279999999
2018-11-14,72.195,OK,1210.8736,87419.01955199998,1126.8367,81351.9755565,835.2963,60304.216378499994,14.1383,1020.7145684999998
2018-11-15,71.925,OK,1213.5186,87282.325305,1156.1763,83157.9803775,841.5454,60528.15289499999,14.2913,1027.9017525
2018-11-16,71.877,OK,1221.2249,87777.98213729999,1177.0799,84604.97197229999,844.8586,60725.901592199996,14.4104,1035.7763208
2018-11-17,71.785,OK,1221.2249,87665.6294465,1176.8583,84480.7730655,846.4462,60762.140467,14.4104,1034.450564
2018-11-18,71.785,OK,1222.5686,87762.086951,1181.4466,84810.144181,845.9879,60729.241401499996,14.4167,1034.9028094999999
2018-11-19,71.455,OK,1224.0501,87464.49989549999,1163.1018,83109.43911899999,853.235,60967.906925,14.4259,1030.8026845
2018-11-20,71.43,OK,1221.2995,87237.42328500001,1142.6482,81619.36092600001,839.5178,59966.756454,14.3198,1022.8633140000002
2018-11-21,71.095,OK,1225.7606,87145.449857,1149.6103,81731.5442785,843.2343,59949.742558499995,14.4908,1030.223426
2018-11-22,70.67,OK,1227.0541,86715.913247,1154.2279,81569.28569300001,845.7089,59766.247963,14.4903,1024.029501
2018-11-23,70.53,OK,1222.7032,86237.256696,1120.4733,79026.981849,839.7434,59227.102002,14.2705,1006.498365
2018-11-24,70.6555,OK,1222.8228,86399.1563454,1121.9567,79272.41161685,840.9863,59420.30751965001,14.2858,1009.3703419000001
2018-11-25,70.675,OK,1224.2,86520.335,1128.9612,79789.33280999999,840.9934,59437.208544999994,14.3073,1011.1684274999999
2018-11-26,70.765,OK,1222.4789,86508.7193585,1144.4659,80988.12941349999,841.6162,59556.970393,14.243,1007.905895
2018-11-27,70.935,OK,1214.6536,86161.453116,1151.3972,81674.36038200001,831.9883,59017.0900605,14.1509,1003.7940915
2018-11-28,70.665,OK,1221.0459,86285.20852350001,1185.7192,83788.84726800001,823.235,58173.901275000004,14.3203,1011.9439995
2018-11-29,69.785,OK,1223.9902,85416.15610699999,1182.1169,82494.0278665,818.9874,57153.035708999996,14.3078,998.469823
2018-11-30,69.695,OK,1222.2399,85184.0098305,1182.97,82447.09414999999,797.3719,55572.834570499996,14.1752,987.9405639999999
2018-12-01,69.77,OK,1222.4042,85287.14103399999,1187.973,82884.87620999999,797.0414,55609.578477999996,14.1772,989.1432439999999
2018-12-02,69.77,OK,1222.2847,85278.803519,1193.4598,83267.690246,805.4772,56198.144244,14.2368,993.3015359999999
2018-12-03,70.435,OK,1231.2693,86724.4531455,1205.56,84913.6186,806.1916,56784.105346000004,14.3905,1013.5948675
2018-12-04,70.513,OK,1238.6969,87344.2345097,1232.3011,86893.2474643,802.9936,56621.4877168,14.529,1024.483377
2018-12-05,70.685,OK,1237.7923,87493.34872550001,1244.4776,87965.899156,799.9488,56544.380928,14.5003,1024.9537055
2018-12-06,70.725,OK,1237.6084,87529.85409,1209.7603,85560.29721749999,787.7365,55712.663962499995,14.4698,1023.3766049999999
2018-12-07,71.1633,OK,1248.268,88830.87016440001,1224.9798,87173.60500134001,791.5463,56329.04681079,14.6215,1040.51419095
2018-12-08,71.375,OK,1248.2836,89096.24195,1225.9559,87502.6023625,793.3549,56625.705987500005,14.6238,1043.773725
2018-12-09,71.375,OK,1248.7512,89129.6169,1221.9561,87217.1166375,792.4935,56564.2235625,14.6109,1042.8529875000002
2018-12-10,72.435,OK,1244.168,90121.30907999999,1218.9176,88292.296356,784.8431,56850.10994850001,14.5325,1052.6616375
2018-12-11,72.255,OK,1243.2863,89833.65160649999,1244.4931,89920.84894049999,783.6131,56619.9645405,14.5581,1051.8955154999999
2018-12-12,71.835,OK,1246.168,89518.47827999998,1262.4987,90691.5941145,801.2371,57556.8670785,14.7387,1058.7545145
2018-12-13,71.495,OK,1242.2823,88816.97303850001,1259.8584,90073.57630800002,795.2539,56856.67758050001,14.7498,1054.536951
2018-12-14,71.9,OK,1238.0988,89019.30372000001,1242.6683,89347.85077,786.9988,56585.21372,14.5642,1047.16598
2018-12-15,71.92,OK,1238.0988,89044.065696,1247.7696,89739.589632,786.9926,56600.507792000004,14.5633,1047.392536
2018-12-16,71.92,OK,1237.3787,88992.276104,1248.5018,89792.249456,786.9926,56600.507792000004,14.5655,1047.55076
2018-12-17,71.615,OK,1245.6868,89209.86018199999,1261.4954,90341.99307099999,793.9974,56862.123800999994,14.665,1050.2339749999999
2018-12-18,70.515,OK,1249.5939,88115.1138585,1248.7201,88053.4978515,788.7866,55621.287099,14.6401,1032.3466515
2018-12-19,70.265,OK,1243.7037,87388.8404805,1266.5282,88992.603973,786.7944,55284.108516,14.6155,1026.9581075
2018-12-20,70.075,OK,1261.4636,88397.06177,1265.7907,88700.2833025,795.3488,55734.06716,14.7727,1035.1969525000002
2018-12-21,70.12,OK,1255.9974,88070.537688,1232.8176,86445.170112,787.811,55241.30732000001,14.6183,1025.035196
2018-12-22,70.14,OK,1256.0289,88097.867046,1234.1413,86562.670782,788.7244,55321.129415999996,14.6275,1025.9728499999999
2018-12-23,70.14,OK,1259.1921,88319.733894,1237.9608,86830.570512,791.4899,55515.101586000004,14.665,1028.6031
2018-12-24,69.985,OK,1268.9067,88804.4353995,1244.8339,87119.7004915,784.991,54937.595134999996,14.7599,1032.9716015
2018-12-25,70.26,OK,1268.2308,89105.89600800001,1245.2215,87489.26259000001,787.2962,55315.431012,14.7558,1036.742508
2018-12-26,70.045,OK,1268.4078,88845.624351,1257.6402,88091.40780900001,795.7412,55737.692354000006,15.0393,1053.4277685000002
2018-12-27,70.255,OK,1274.5998,89547.008949,1270.6157,89267.1060035,796.115,55931.059324999995,15.2254,1069.660477
2018-12-28,69.905,OK,1280.6393,89523.0902665,1254.4848,87694.759944,790.1203,55233.359571500005,15.3703,1074.4608215
2018-12-29,69.925,OK,1280.6229,89547.5562825,1255.4613,87788.13140249999,790.8452,55299.850609999994,15.3855,1075.8310875
2018-12-30,69.9325,OK,1280.1311,89522.76815075001,1255.4613,87797.54736225,790.9891,55315.84523575001,15.377,1075.3520525000001
2018-12-31,69.56,OK,1282.002,89176.05912,1264.6702,87970.45911200001,794.1046,55237.915976000004,15.4747,1076.420132
2019-01-01,69.525,OK,1281.2956,89082.07659,1265.983,88017.468075,793.5185,55169.373712500004,15.4532,1074.3837300000002
2019-01-02,70.025,OK,1285.3305,90005.26826250002,1260.7002,88280.531505,793.9469,55596.13167250001,15.4995,1085.3524875
2019-01-03,70.13,OK,1294.733,90799.62529,1265.0862,88720.49520599999,798.6455,56009.00891499999,15.7425,1104.0215249999999
2019-01-04,69.617,OK,1285.0497,89461.3049649,1302.2699,90660.1236283,822.6187,57268.246037900004,15.6936,1092.5413512
2019-01-05,69.535,OK,1285.1488,89362.821808,1303.798,90659.59393,822.7405,57209.2606675,15.695,1091.351825
2019-01-06,69.535,OK,1284.0102,89283.649257,1306.7113,90862.17024549999,820.4926,57052.952941,15.7025,1091.8733375
2019-01-07,69.775,OK,1288.7428,89922.02887000001,1302.4734,90880.08148500002,822.3481,57379.33867750001,15.656,1092.3974
2019-01-08,70.1499,OK,1285.1984,90156.53924016,1323.399,92836.3075101,816.9868,57311.542321320005,15.6668,1099.02445332
2019-01-09,70.48,OK,1293.2261,91146.57552800002,1327.7215,93577.81132000001,825.137,58155.65576,15.7438,1109.623024
2019-01-10,70.425,OK,1287.6808,90684.92034,1324.0649,93247.2705825,819.9006,57741.499755000004,15.5777,1097.0595225
2019-01-11,70.3949,OK,1287.3492,90622.81819908002,1319.7313,92902.35289037,810.9971,57090.05975479001,15.5962,1097.8929393800001
2019-01-12,70.38,OK,1287.2664,90597.809232,1321.4578,93004.19996399998,811.4907,57112.715465999994,15.5952,1097.590176
2019-01-13,70.38,OK,1288.4273,90679.513374,1316.4997,92655.248886,811.662,57124.77156,15.6028,1098.1250639999998
2019-01-14,70.755,OK,1291.756,91398.19578,1324.9245,93745.0329975,801.7382,56726.986340999996,15.6508,1107.3723539999999
2019-01-15,71.0612,OK,1289.7568,91651.66591616001,1320.9865,93870.8858738,796.9842,56634.65363304,15.5867,1107.60960604
2019-01-16,70.985,OK,1293.3599,91809.1525015,1359.9891,96538.8262635,805.7368,57195.226748,15.5909,1106.7200364999999
2019-01-17,71.115,OK,1291.9229,91875.0970335,1397.5068,99383.696082,807.7349,57442.0674135,15.5338,1104.6861869999998
2019-01-18,71.23,OK,1281.5912,91287.74117600001,1377.9989,98154.86164700001,797.7344,56822.62131200001,15.3321,1092.105483
2019-01-19,71.255,OK,1281.542,91316.27520999999,1379.5006,98296.315253,797.9636,56858.896318,15.3382,1092.923441
2019-01-20,71.255,OK,1282.3801,91375.9940255,1383.4512,98577.81525599999,798.9965,56932.495607499994,15.344,1093.3367199999998
2019-01-21,71.18,OK,1279.9345,91105.73771000002,1364.2193,97105.129774,793.9848,56515.838064,15.2522,1085.6515960000002
2019-01-22,71.225,OK,1284.8351,91512.3799975,1345.1527,95808.5010575,790.1266,56276.767085,15.3346,1092.2068849999998
2019-01-23,71.229,OK,1283.1535,91397.74065149999,1350.6213,96203.4045777,794.1172,56564.1740388,15.3633,1094.3124957
2019-01-24,71.015,OK,1281.3449,90994.7080735,1323.2239,93968.7452585,801.9825,56952.7872375,15.3189,1087.8716835
2019-01-25,70.915,OK,1303.2542,92420.27159300001,1360.5442,96482.99194300002,816.1999,57880.8159085,15.7485,1116.8048775000002
2019-01-26,70.9005,OK,1303.3052,92404.99033259999,1360.5998,96467.20611989999,818.9136,58061.383696799996,15.7507,1116.7325053499999
2019-01-27,70.9005,OK,1300.2548,92188.71544739998,1362.5649,96606.53269245,816.4932,57889.776126599994,15.7295,1115.22941475
2019-01-28,71.0813,OK,1303.73,92670.823249,1332.4805,94714.44616464998,810.4844,57610.28478172,15.7518,1119.65842134
2019-01-29,71.43,OK,1311.0971,93651.665853,1347.4728,96249.98210400001,812.0245,58002.91003500001,15.8369,1131.229767
2019-01-30,71.265,OK,1319.3656,94024.58948400001,1361.7299,97043.6813235,816.4998,58187.858247000004,16.059,1144.444635
2019-01-31,70.95,OK,1320.8818,93716.56371000002,1345.9494,95495.10993,820.2907,58199.625165000005,16.0548,1139.08806
2019-02-01,71.455,OK,1317.7488,94159.740504,1353.3631,96704.5603105,822.9911,58806.8290505,15.9098,1136.834759
2019-02-02,71.46,OK,1317.6446,94158.883116,1356.2264,96915.93854399999,824.4907,58918.10542199999,15.9092,1136.871432
2019-02-03,71.4617,OK,1317.3668,94141.27105155999,1349.9831,96472.08729726999,824.4907,58919.50705618999,15.9072,1136.7555542399998
2019-02-04,71.7,OK,1311.94,94066.09800000001,1365.486,97905.34620000001,819.2424,58739.68008,15.8591,1137.09747
2019-02-05,71.554,OK,1314.6824,94070.7844496,1380.4718,98778.2791772,817.3607,58485.4275278,15.8475,1133.952015
2019-02-06,71.56,OK,1306.6771,93505.81327600002,1373.7207,98303.453292,803.9942,57533.824952,15.6641,1120.922996
2019-02-07,71.355,OK,1310.3584,93500.62363200002,1386.3665,98924.18160750001,796.8064,56856.120672000005,15.7353,1122.7923315
2019-02-08,71.215,OK,1314.0604,93580.81138600002,1403.3512,99939.655708,798.9965,56900.5357475,15.8262,1127.062833
2019-02-09,71.1755,OK,1314.095,93531.3686725,1404.6917,99979.63409335,799.9936,56939.9444768,15.8278,1126.5515789
2019-02-10,71.1755,OK,1313.8878,93516.6211089,1404.9482,99997.8906091,799.9936,56939.9444768,15.8292,1126.6512246
2019-02-11,71.175,OK,1307.7537,93079.3695975,1386.1935,98662.3223625,784.3445,55825.7197875,15.7047,1117.7820225
2019-02-12,70.575,OK,1310.5473,92491.8756975,1404.7311,99138.8973825,789.2598,55702.01038500001,15.7096,1108.70502
2019-02-13,70.855,OK,1307.0016,92607.598368,1398.3472,99079.890856,785.293,55641.935515000005,15.5863,1104.3672865
2019-02-14,71.155,OK,1312.2671,93374.3655005,1416.9725,100824.6782375,786.8564,55988.767142000004,15.6212,1111.526486
2019-02-15,71.365,OK,1321.1261,94282.16412649999,1433.363,102291.950495,804.7383,57430.14877949999,15.7795,1126.1040175
2019-02-16,71.335,OK,1321.1785,94246.26829749999,1434.7408,102347.23496799999,807.4935,57602.5488225,15.7818,1125.794703
2019-02-17,71.33,OK,1321.1087,94234.683571,1433.4451,102247.638983,804.9974,57420.464541999994,15.7868,1126.072444
2019-02-18,71.38,OK,1326.2951,94670.944238,1458.4913,104107.10899399998,804.7383,57442.219853999995,15.8118,1128.646284
2019-02-19,71.305,OK,1340.4107,95577.9849635,1480.7356,105583.85195800001,818.9807,58397.4188135,15.9766,1139.211463
2019-02-20,70.99,OK,1339.8181,95113.68691899999,1489.2255,105720.11824499999,825.4775,58600.647724999995,16.0643,1140.4046569999998
2019-02-21,71.185,OK,1325.0825,94325.9977625,1470.718,104693.06083,821.9831,58512.86697350001,15.8363,1127.3070155
2019-02-22,71.025,OK,1327.8449,94310.1840225,1498.756,106449.14490000001,841.765,59786.359125,15.9185,1130.6114625
2019-02-23,71.0355,OK,1327.9154,94329.1343967,1499.9925,106552.71723375001,843.0282,59884.929701099994,15.9198,1130.8709529
2019-02-24,,OK,1327.8802,,1500.9381,,844.4947,,15.9243,
2019-02-25,70.825,OK,1327.5452,94023.38879000001,1544.7117,109404.2061525,851.9847,60341.8163775,15.8953,1125.7846225
2019-02-26,71.05,OK,1329.1863,94438.686615,1559.9164,110832.06022,858.7377,61013.313584999996,15.9327,1132.018335
2019-02-27,71.1525,OK,1320.6725,93969.15005625,1531.722,108985.84960500001,866.7389,61670.63958225,15.7503,1120.67322075
2019-02-28,70.855,OK,1313.6807,93080.8459985,1544.1392,109409.98301600001,870.1554,61654.860867,15.6145,1106.3653975
2019-03-01,70.93005,OK,1293.5439,91751.13350419498,1546.1925,109671.511334625,857.3903,60814.736848515,15.207,1078.63327035
2019-03-02,71.0,OK,1293.5439,91841.6169,1546.9579,109834.01090000001,857.9567,60914.9257,15.2069,1079.6898999999999
2019-03-03,71.0,OK,1295.32,91967.72,1557.9479,110614.30089999999,861.4897,61165.7687,15.2325,1081.5075
2019-03-04,70.9351,OK,1286.8688,91284.16701488,1533.7188,108794.49644988001,835.8968,59294.42309768,15.0844,1070.01342244
2019-03-05,70.585,OK,1287.9461,90909.67546849999,1518.0727,107153.16152949998,836.6171,59052.6180035,15.1389,1068.5792565
2019-03-06,70.098,OK,1286.8854,90208.0927692,1538.0829,107816.5351242,827.3694,57996.9402012,15.0834,1057.3161731999999
2019-03-07,70.131,OK,1285.6445,90163.53442950001,1528.2108,107174.95161480001,813.9346,57082.047432600004,15.035,1054.419585
2019-03-08,69.97055,OK,1298.3472,90846.06767496,1515.7257,106056.16087813501,816.2466,57113.22353763,15.3296,1072.62054328
2019-03-09,69.9969,OK,1298.5158,90892.08060101999,1516.9443,106181.39847267,817.4944,57222.07376736,15.3394,1073.71044786
2019-03-10,70.0115,OK,1297.1851,90817.87462865,1513.4317,105957.62346455001,816.4665,57162.04436475,15.3268,1073.0522582
2019-03-11,69.8481,OK,1292.875,90304.8622875,1536.7593,107339.71726233,821.8615,57405.46423815,15.313,1069.5839553
2019-03-12,69.6075,OK,1301.9647,90626.50785525,1541.3308,107288.183661,835.9946,58191.4941195,15.444,1075.0182300000001
2019-03-13,69.4925,OK,1309.1576,90976.634518,1555.5486,108098.96108550002,839.243,58321.09417750001,15.4515,1073.76336375
2019-03-14,69.3315,OK,1296.3779,89879.82437385,1559.2354,108104.12913510001,821.4834,56954.6763471,15.1846,1052.7710949
2019-03-15,68.988,OK,1301.7952,89808.2472576,1560.2328,107637.3404064,829.1255,57199.709994,15.2887,1054.7368356
2019-03-16,68.963,OK,1302.1172,89797.90846359999,1560.4519,107613.4443797,830.2476,57256.3652388,15.2942,1054.7339146
2019-03-17,68.963,OK,1300.5254,89688.13316019998,1558.4335,107474.2494605,829.4694,57202.69823219999,15.2706,1053.1063878
2019-03-18,68.64755,OK,1303.577,89487.36728635,1582.8295,108657.367242725,832.2445,57131.545925975,15.3747,1055.435486985
2019-03-19,69.04,OK,1306.0116,90167.04086400001,1595.889,110180.17656,848.4859,58579.46653600001,15.3657,1060.8479280000001
2019-03-20,68.803,OK,1314.5096,90442.2040088,1605.1622,110439.97484659999,862.7309,59358.4741127,15.4906,1065.7997518
2019-03-21,68.8225,OK,1308.9177,90082.98840825,1609.4766,110768.2033035,858.745,59100.977762500006,15.4625,1064.1679062500002
2019-03-22,69.22005,OK,1313.5254,90922.29386427,1564.1375,108269.675956875,845.2442,58507.84578621,15.4289,1067.989229445
2019-03-23,69.17,OK,1313.7152,90869.680384,1564.2598,108199.850366,846.4892,58551.657964,15.436,1067.70812
2019-03-24,69.1705,OK,1312.1121,90759.45001305001,1562.9396,108109.31360180001,843.469,58343.17246450001,15.4112,1066.0004096
2019-03-25,68.892,OK,1321.5452,91043.8919184,1578.7313,108761.95671959998,857.4859,59073.918622799996,15.535,1070.23722
2019-03-26,68.962,OK,1315.9107,90747.8336934,1544.9265,106541.22129300001,856.5017,59066.0702354,15.4344,1064.3870928000001
2019-03-27,69.052,OK,1309.2775,90408.22993,1444.7109,99760.17706680001,850.9842,58762.1609784,15.2833,1055.3424316
2019-03-28,69.194,OK,1291.2556,89347.1399864,1354.9218,93752.4590292,840.0044,58123.26445360001,15.0296,1039.9581424
2019-03-29,69.3275,OK,1292.0064,89571.573696,1382.0936,95817.094054,847.0987,58727.23512425,15.1353,1049.29251075
2019-03-30,69.44,OK,1292.0564,89720.39641599999,1380.7006,95875.849664,848.7019,58933.859936,15.1355,1051.00912
2019-03-31,69.44,OK,1291.8728,89707.647232,1383.0302,96037.61708799998,850.9914,59092.842816,15.1411,1051.397984
2019-04-01,69.20705,OK,1287.2829,89089.05202444499,1424.7856,98605.20825848,848.4571,58719.212942554994,15.1017,1045.1441069849998
2019-04-02,68.90505,OK,1292.2067,89039.567273835,1430.0014,98534.31796707,848.6515,58476.374040075,15.115,1041.49983075
2019-04-03,68.413,OK,1291.2223,88336.39120989999,1405.9952,96188.3496176,873.1337,59733.69581809999,15.1468,1036.2380284
2019-04-04,68.96355,OK,1292.1065,89108.251218075,1369.3378,94434.39583719,897.8031,61915.688977005,15.1501,1044.804678855
2019-04-05,69.166,OK,1291.5892,89334.05860719999,1370.5389,94794.6935574,897.787,62096.335642,15.097,1044.1991019999998
2019-04-06,,OK,1291.7393,,1371.065,,900.5845,,15.1055,
2019-04-07,69.231,OK,1291.9229,89441.1142899,1379.71,95518.70301,903.4893,62549.46772829999,15.1245,1047.0842595
2019-04-08,69.58005,OK,1297.9933,90314.438713665,1382.9728,96227.31657264,906.4622,63071.685199110005,15.2469,1060.880064345
2019-04-09,69.277,OK,1304.5293,90373.8763161,1388.6574,96202.0186998,887.4926,61482.824850200006,15.2226,1054.5760602
2019-04-10,69.1425,OK,1308.2841,90458.03338425,1388.5803,96009.91339275001,902.3968,62393.970744,15.225,1052.6945624999998
2019-04-11,69.016,OK,1292.2067,89182.9376072,1366.6617,94321.52388720002,890.2341,61440.396645600005,14.9663,1032.9141608000002
2019-04-12,69.227,OK,1290.2726,89321.70128020001,1371.065,94914.71675500002,888.7388,61524.7209076,14.9713,1036.4181851
2019-04-13,69.1905,OK,1290.4058,89283.8225049,1370.614,94833.467967,891.496,61683.053988,14.982,1036.612071
2019-04-14,69.171,OK,1290.0895,89236.78080450001,1371.9491,94899.09119610001,891.496,61665.669816,14.9717,1035.6074607
2019-04-15,69.403,OK,1288.2614,89409.20594420002,1362.1937,94540.32936110001,886.0457,61494.2297171,15.0135,1041.9819405
2019-04-16,69.53,OK,1276.6664,88766.61479200001,1350.8585,93925.19150500001,878.7269,61097.881357,14.9954,1042.630162
2019-04-17,69.415,OK,1273.9665,88432.38459750001,1403.0165,97390.39034750001,885.4886,61466.191169000005,14.9913,1040.6210895000002
2019-04-18,69.4055,OK,1275.3963,88519.51789965002,1421.4237,98654.62261035001,901.7295,62584.986812250005,14.9965,1040.83958075
2019-04-19,69.3675,OK,1274.7135,88423.68871125001,1423.2242,98725.50469350001,901.7376,62551.28296800001,14.9797,1039.10433975
2019-04-20,69.39,OK,1275.5916,88513.301124,1424.4406,98841.933234,902.9835,62658.025065,15.0047,1041.176133
2019-04-21,69.39,OK,1277.0087,88611.63369300001,1421.4439,98633.992221,902.4945,62624.093355000005,15.0263,1042.6749570000002
2019-04-22,69.6585,OK,1274.9735,88812.74154975,1385.7517,96529.38479445,897.9885,62552.531927250006,15.0008,1044.9332268
2019-04-23,69.76,OK,1271.9733,88732.85740800001,1392.4861,97139.83033600001,886.627,61851.09952,14.824,1034.1222400000001
2019-04-24,69.961,OK,1275.0873,89206.38259529999,1417.7158,99184.8150838,881.4844,61669.5301084,14.9278,1044.3638157999999
2019-04-25,70.253,OK,1278.1513,89793.9632789,1416.4707,99511.3160871,884.9871,62172.998736300004,14.9503,1050.3034259
2019-04-26,69.7995,OK,1285.7933,89747.72944334999,1465.7384,102307.80745079998,896.9817,62608.874169149996,15.0716,1051.9901442
2019-04-27,69.8505,OK,1285.7767,89812.14538334998,1466.964,102468.168882,899.4828,62829.3233214,15.0775,1053.17091375
2019-04-28,69.8505,OK,1285.6445,89802.91114725001,1463.4432,102222.2392416,899.9847,62864.38128734999,15.0603,1051.9694851499999
2019-04-29,69.833,OK,1280.1802,89398.8239066,1375.2132,96035.26339559999,895.7122,62550.2700626,14.9218,1042.0340594
2019-04-30,69.558,OK,1283.4334,89273.0604372,1385.9053,96400.8008574,886.2498,61645.76358840001,14.944,1039.474752
2019-05-01,69.5675,OK,1276.8783,88829.23113525,1353.7295,94175.57699124998,866.2434,60262.38772949999,14.6868,1021.7239589999999
2019-05-02,69.41,OK,1270.5996,88192.31823599999,1355.9874,94119.085434,848.9973,58928.902593,14.6264,1015.2184239999999
2019-05-03,69.152,OK,1278.8705,88436.452816,1372.2315,94892.55268800001,870.2463,60179.272137600004,14.9296,1032.4116992000002
2019-05-04,69.178,OK,1278.8378,88467.4413284,1373.4566,95012.9806748,871.4901,60287.9421378,14.9319,1032.9589782
2019-05-05,69.178,OK,1283.9937,88824.1161786,1349.9467,93386.6128126,861.4748,59595.10371439999,14.9233,1032.3640474
2019-05-06,69.373,OK,1281.6898,88914.66649540002,1341.9576,93095.6245848,876.1247,60779.3988131,14.9163,1034.7884799
2019-05-07,69.602,OK,1284.8516,89428.2410632,1330.4772,92603.87407440001,868.7343,60465.6447486,14.9118,1037.8911036
2019-05-08,69.739,OK,1281.3449,89359.71198110002,1319.2264,92001.52990960001,859.2394,59922.496516600004,14.8428,1035.1220292
2019-05-09,70.141,OK,1283.73,90042.10593,1296.9664,90970.52026240001,847.235,59425.910135000006,14.766,1035.702006
2019-05-10,70.0151,OK,1285.5619,90008.74498469,1356.4472,94971.78635272001,862.6118,60395.851438180005,14.77,1034.123027
2019-05-11,69.9325,OK,1285.5288,89900.24280600001,1355.8954,94821.15506050001,864.237,60438.2540025,14.78,1033.6023500000001
2019-05-12,69.9325,OK,1287.1338,90012.48446850001,1349.0361,94341.46706325,858.9737,60070.17827525001,14.7572,1032.007889
2019-05-13,70.5425,OK,1301.0499,91779.31257075,1324.1876,93411.503773,855.0809,60319.544388250004,14.7824,1042.787452
2019-05-14,70.3141,OK,1297.0505,91200.93856205,1338.2223,94095.89662443,856.0032,60189.09460511999,14.7972,1040.45180052
2019-05-15,70.256,OK,1296.6637,91098.4049072,1343.0571,94357.8196176,845.5802,59407.0825312,14.7911,1039.1635216
2019-05-16,70.163,OK,1285.909,90223.233167,1333.2267,93543.1849521,831.9744,58373.81982719999,14.5485,1020.7664055
2019-05-17,70.3355,OK,1277.2697,89837.40298435,1313.767,92404.45882849999,815.9935,57393.31081925,14.407,1013.3235484999999
2019-05-18,70.348,OK,1277.3187,89856.8159076,1317.5578,92687.5561144,818.5048,57580.1756704,14.4155,1014.101594
2019-05-19,70.348,OK,1277.4655,89867.142994,1315.651,92553.41654800001,821.4902,57790.192589599996,14.4445,1016.1416859999999
2019-05-20,69.773,OK,1277.3839,89126.90685469999,1332.5516,92976.1227868,813.4909,56759.7005657,14.4693,1009.5664689
2019-05-21,69.638,OK,1274.4536,88750.3997968,1321.9644,92058.95688720001,814.6175,56728.333465,14.4544,1006.5755072000001
